taxonomy [%],taxa [%],GSP T0,So-Sp T0,Sp T0,So T0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;Paenibacillus thermoaerophilus,Paenibacillus thermoaerophilus,0.034022905,0.037584565,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;Paenibacillus vulneris,Paenibacillus vulneris,0.006075519,0,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Thermobacillus;Thermobacillus composti,Thermobacillus composti,0.004860415,0,0,0
Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Thermobacillus;Thermobacillus sp.,Thermobacillus sp.,0.010328382,0,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Kroppenstedtia;Kroppenstedtia eburnea,Kroppenstedtia eburnea,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Novibacillus;Novibacillus sp.,Novibacillus sp.,0.002430207,0,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Novibacillus;Novibacillus thermophilus,Novibacillus thermophilus,0.007290622,0.018792283,0.015539613,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Planifilum;Planifilum composti,Planifilum composti,0.003037759,0,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Planifilum;Planifilum fulgidum,Planifilum fulgidum,0.004252863,0,0.031079226,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Planifilum;Planifilum sp.,Planifilum sp.,0.023694523,0,0.031079226,0.071951073
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Shimazuella;Shimazuella kribbensis,Shimazuella kribbensis,0.004860415,0.037584565,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;Thermoactinomyces daqus,Thermoactinomyces daqus,0.011543486,0.018792283,0,0.029979614
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;Thermoactinomyces intermedius,Thermoactinomyces intermedius,0.00972083,0,0,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;Thermoactinomyces sp.,Thermoactinomyces sp.,0,0,0.012949678,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces;Thermoactinomyces vulgaris,Thermoactinomyces vulgaris,0.003645311,0,0.010359742,0
Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoflavimicrobium;Thermoflavimicrobium sp.,Thermoflavimicrobium sp.,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Caldicoprobacterales;Caldicoprobacteraceae;Caldicoprobacter;Caldicoprobacter sp.,Caldicoprobacter sp.,0.024909627,0.050112754,0.020719484,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Caloramatoraceae;Fonticella;Fonticella sp.,Fonticella sp.,0.001822656,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium beijerinckii,Clostridium beijerinckii,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp.,Clostridium sp.,0.068653361,0.043848659,0.069928259,0.059959228
Bacteria;Firmicutes;Clostridia;Eubacteriales;Garciellaceae;Rhabdanaerobium;Rhabdanaerobium thermarum,Rhabdanaerobium thermarum,0.004252863,0,0,0
Bacteria;Firmicutes;Clostridia;Incertae-sedis;Gracilibacteraceae;Gracilibacter;Gracilibacter sp.,Gracilibacter sp.,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna;Anaerocolumna cellulosilytica,Anaerocolumna cellulosilytica,0.001822656,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna;Anaerocolumna sp.,Anaerocolumna sp.,0.017011452,0,0.010359742,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna;Anaerocolumna xylanovorans,Anaerocolumna xylanovorans,0.007290622,0.031320471,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Herbinix;Herbinix luporum,Herbinix luporum,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Herbinix;Herbinix sp.,Herbinix sp.,0.006075519,0,0.012949678,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnotalea;Lachnotalea sp.,Lachnotalea sp.,0.004860415,0,0,0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia sp.,Roseburia sp.,0.001822656,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ethanoligenenaceae;Incertae-sedis;Clostridium cellulosi,Clostridium cellulosi,0.026732282,0,0.007769807,0.017987768
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Acetivibrio;Hungateiclostridium cellulolyticum,Hungateiclostridium cellulolyticum,0,0,0.012949678,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Hungateiclostridium;Hungateiclostridium clariflavum,Hungateiclostridium clariflavum,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Hungateiclostridium;Hungateiclostridium thermocellum,Hungateiclostridium thermocellum,0.003645311,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Pseudoclostridium;Pseudoclostridium thermosuccinogenes,Pseudoclostridium thermosuccinogenes,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Thermoclostridium;Thermoclostridium sp.,Thermoclostridium sp.,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Tepidimicrobium;Tepidimicrobium sp.,Tepidimicrobium sp.,0.008505726,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Incertae-sedis;Alkaliphilus;Alkaliphilus oremlandii,Alkaliphilus oremlandii,0.002430207,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Paeniclostridium;Paeniclostridium sordellii,Paeniclostridium sordellii,0.001822656,0,0,0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Paraclostridium;Paraclostridium sp.,Paraclostridium sp.,0,0,0,0.017987768
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;Romboutsia sp.,Romboutsia sp.,0.001822656,0,0,0
Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfofarcimen;Desulfofarcimen intricatum,Desulfofarcimen intricatum,0.001822656,0,0,0
Bacteria;Firmicutes;Desulfotomaculia;Desulfotomaculales;Desulfotomaculaceae;Desulfotomaculum;Desulfotomaculum nigrificans,Desulfotomaculum nigrificans,0.002430207,0,0,0
Bacteria;Firmicutes;Limnochordia;Incertae-sedis;Incertae-sedis;Hydrogenispora;Hydrogenispora sp.,Hydrogenispora sp.,0.023086971,0.031320471,0.101007485,0.023983691
Bacteria;Firmicutes;Limnochordia;Limnochordales;Limnochordaceae;Limnochorda;Limnochorda sp.,Limnochorda sp.,0.001822656,0,0,0
Bacteria;Firmicutes;Moorellia;Desulfitibacterales;Desulfitibacteraceae;Desulfitibacter;Desulfitibacter sp.,Desulfitibacter sp.,0.003037759,0,0.010359742,0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Sporomusaceae;Sporomusa;Sporomusa malonica,Sporomusa malonica,0.003037759,0,0,0
Bacteria;Firmicutes;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;Symbiobacterium sp.,Symbiobacterium sp.,0.002430207,0,0,0
Bacteria;Firmicutes;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;Symbiobacterium terraclitae,Symbiobacterium terraclitae,0.003037759,0,0,0
Bacteria;Firmicutes;Symbiobacteriia;Symbiobacteriales;Symbiobacteraceae;Symbiobacterium;Symbiobacterium thermophilum,Symbiobacterium thermophilum,0.005467967,0,0,0
Bacteria;Firmicutes;Thermaerobacteria;Thermaerobacterales;Thermaerobacteraceae;Thermaerobacter;Thermaerobacter sp.,Thermaerobacter sp.,0.02612473,0.025056377,0.007769807,0.017987768
Bacteria;Firmicutes;Thermoanaerobacteria;Thermoanaerobacterales;Family III;Thermoanaerobacterium;Thermoanaerobacterium thermosaccharolyticum,Thermoanaerobacterium thermosaccharolyticum,0.003645311,0,0.007769807,0
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas sp.,Gemmatimonas sp.,0.515811537,0.47607116,0.694102717,0.227845065
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;Gemmatirosa kalamazoonesis,Gemmatirosa kalamazoonesis,0.046781494,0.037584565,0.015539613,0.023983691
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;Gemmatirosa sp.,Gemmatirosa sp.,0.037060664,0.050112754,0.036259097,0.035975537
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;Roseisolibacter agri,Roseisolibacter agri,0.018226556,0.043848659,0,0.017987768
Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;Roseisolibacter sp.,Roseisolibacter sp.,0.040098423,0.131545978,0.012949678,0
Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;Longimicrobium sp.,Longimicrobium sp.,0.02916249,0.025056377,0.046618839,0.029979614
Bacteria;Gemmatimonadota;Longimicrobia;Longimicrobiales;Longimicrobiaceae;Longimicrobium;Longimicrobium terrae,Longimicrobium terrae,0.003037759,0,0,0
Bacteria;Halanaerobiaeota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halocella;Halocella sp.,Halocella sp.,0,0,0.012949678,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;Anaeromyxobacter sp.,Anaeromyxobacter sp.,0.041313527,0,0.05179871,0.023983691
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Aggregicoccus;Aggregicoccus edonensis,Aggregicoccus edonensis,0.10085361,0.23803558,0.113957162,0.083942919
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;Archangium gephyra,Archangium gephyra,0.210212947,0.344525182,0.176115615,0.239836911
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;Archangium minus,Archangium minus,0.037060664,0,0,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Archangium;Archangium sp.,Archangium sp.,0.008505726,0,0,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Corallococcus;Corallococcus coralloides,Corallococcus coralloides,0.006683071,0,0.015539613,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Corallococcus;Corallococcus macrosporus,Corallococcus macrosporus,0.014581245,0.037584565,0,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter;Cystobacter ferrugineus,Cystobacter ferrugineus,0.072906224,0,0,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter;Cystobacter gracilis,Cystobacter gracilis,0.022479419,0.031320471,0.018129549,0.131910301
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter;Cystobacter sp.,Cystobacter sp.,0.001822656,0,0,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Myxococcus;Myxococcus fulvus,Myxococcus fulvus,0,0,0.025899355,0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Myxococcus;Myxococcus sp.,Myxococcus sp.,0.015188797,0.081433225,0.108777291,0.101930687
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Stigmatella;Stigmatella sp.,Stigmatella sp.,0.056502324,0,0.077698065,0.071951073
Bacteria;Myxococcota;Myxococcia;Myxococcales;Vulgatibacteraceae;Vulgatibacter;Vulgatibacter sp.,Vulgatibacter sp.,0.028554938,0.018792283,0.018129549,0
Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;Haliangium ochraceum,Haliangium ochraceum,0,0,0.031079226,0
Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;Haliangium sp.,Haliangium sp.,0.397338923,0.544976196,1.533241822,1.486988848
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Enhygromyxa;Enhygromyxa sp.,Enhygromyxa sp.,0.004252863,0.031320471,0.028489291,0.059959228
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Nannocystis;Nannocystis sp.,Nannocystis sp.,0.060755187,0.087697319,0.157986066,0.095934764
Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;Pseudenhygromyxa;Pseudenhygromyxa sp.,Pseudenhygromyxa sp.,0.008505726,0.025056377,0.05179871,0.035975537
Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;Phaselicystis flava,Phaselicystis flava,0.007290622,0,0,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;Phaselicystis sp.,Phaselicystis sp.,0.03888332,0.100225507,0.411799746,0.10792661
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Aetherobacter;Aetherobacter sp.,Aetherobacter sp.,0.057717428,0,0.028489291,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Minicystis;Minicystis rosea,Minicystis rosea,0,0,0.044028904,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Pajaroellobacter;Pajaroellobacter sp.,Pajaroellobacter sp.,0.160393694,0.137810073,0.300432519,0.251828756
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;Polyangium sp.,Polyangium sp.,0.027947386,0.031320471,0.046618839,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Polyangium;Polyangium spumosum,Polyangium spumosum,0,0.025056377,0,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Sorangium;Sorangium cellulosum,Sorangium cellulosum,0.009113278,0.018792283,0.007769807,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Polyangiaceae;Sorangium;Sorangium sp.,Sorangium sp.,0.023694523,0.068905036,0.214964647,0.083942919
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;Sandaracinus amylolyticus,Sandaracinus amylolyticus,0.008505726,0,0,0
Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;Sandaracinus;Sandaracinus sp.,Sandaracinus sp.,0.010328382,0,0.049208775,0
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira defluvii,Nitrospira defluvii,0.006075519,0,0.044028904,0.041971459
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira japonica,Nitrospira japonica,0.03584556,0.075169131,0.044028904,0.119918455
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira nitrificans,Nitrospira nitrificans,0,0,0,0.101930687
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira nitrosa,Nitrospira nitrosa,0.026732282,0.144074167,0.165755873,0
Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira sp.,Nitrospira sp.,0.080196847,0.156602355,0.409209811,0.581604509
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Saccharimonas;Saccharimonas sp.,Saccharimonas sp.,0.03584556,0,0.007769807,0
Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;Tepidisphaeraceae;Tepidisphaera;Tepidisphaera sp.,Tepidisphaera sp.,0.044351286,0,0,0
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Fimbriiglobus;Fimbriiglobus sp.,Fimbriiglobus sp.,0.147635104,0.244299674,0.543886457,0.305792061
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;Gemmata massiliana,Gemmata massiliana,0,0.025056377,0,0.029979614
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;Gemmata sp.,Gemmata sp.,0.557125065,0.83312453,1.47108337,0.839429188
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Telmatocola;Telmatocola sp.,Telmatocola sp.,0.002430207,0,0,0
Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Zavarzinella;Zavarzinella sp.,Zavarzinella sp.,0.004252863,0.018792283,0,0
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Aquisphaera;Aquisphaera sp.,Aquisphaera sp.,0.17558249,0.087697319,0.251223745,0.167885838
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Isosphaera;Isosphaera sp.,Isosphaera sp.,0,0,0,0.029979614
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Paludisphaera;Paludisphaera borealis,Paludisphaera borealis,0.002430207,0,0.018129549,0
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Paludisphaera;Paludisphaera sp.,Paludisphaera sp.,0.069260913,0,0.062158452,0
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera sp.,Singulisphaera sp.,0.317142076,0.488599349,0.396260133,0.407722749
Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;Tundrisphaera sp.,Tundrisphaera sp.,0.382150126,0.16286645,0.334101681,0.119918455
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula sp.,Blastopirellula sp.,0.030377593,0,0.067338323,0.125914378
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Bythopirellula;Bythopirellula goksoyri,Bythopirellula goksoyri,0.023694523,0,0.010359742,0
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Bythopirellula;Bythopirellula sp.,Bythopirellula sp.,0.00972083,0,0.031079226,0
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;Pirellula sp.,Pirellula sp.,0.648257845,0.645201704,1.945041568,1.205180477
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula sp.,Rhodopirellula sp.,0.385187885,0.125281884,0.137266582,0.143902147
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;Planctomicrobium piriforme,Planctomicrobium piriforme,0.003645311,0,0,0
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;Planctomicrobium sp.,Planctomicrobium sp.,0.025517179,0.043848659,0.12690684,0.143902147
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Planctopirus;Planctopirus sp.,Planctopirus sp.,0.003037759,0,0,0
Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Schlesneriaceae;Schlesneria;Schlesneria sp.,Schlesneria sp.,0.006075519,0,0.010359742,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acidicaldus;Acidicaldus sp.,Acidicaldus sp.,0.010935934,0.037584565,0.02330942,0.059959228
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;Belnapia moabensis,Belnapia moabensis,0.006683071,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;Belnapia rosea,Belnapia rosea,0.005467967,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;Belnapia soli,Belnapia soli,0.109359337,0.050112754,0,0.077946996
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;Belnapia sp.,Belnapia sp.,0.294055105,0.256827863,0.02330942,0.071951073
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Paracraurococcus;Paracraurococcus ruber,Paracraurococcus ruber,0.007290622,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodopila;Rhodopila sp.,Rhodopila sp.,0.033415353,0.037584565,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;Rhodovastum sp.,Rhodovastum sp.,0.018226556,0,0.012949678,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseococcus;Roseococcus sp.,Roseococcus sp.,0.014581245,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas aeriglobus,Roseomonas aeriglobus,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas aerilata,Roseomonas aerilata,0.012758589,0.018792283,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas aestuarii,Roseomonas aestuarii,0.012758589,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas aquatica,Roseomonas aquatica,0.015796349,0.018792283,0,0.083942919
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas frigidaquae,Roseomonas frigidaquae,0.011543486,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas lacus,Roseomonas lacus,0.00972083,0,0.015539613,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas ludipueritiae,Roseomonas ludipueritiae,0.109966888,0.131545978,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas oryzae,Roseomonas oryzae,0.008505726,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas rubra,Roseomonas rubra,0,0,0,0.029979614
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas sp.,Roseomonas sp.,0.353595188,0.100225507,0.038849033,0.149898069
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas tokyonensis,Roseomonas tokyonensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas vinacea,Roseomonas vinacea,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas wooponensis,Roseomonas wooponensis,0.003037759,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rubritepida;Rubritepida sp.,Rubritepida sp.,0.005467967,0,0.018129549,0
Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Siccirubricoccus;Siccirubricoccus deserti,Siccirubricoccus deserti,0.031592697,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Acuticoccus;Acuticoccus sp.,Acuticoccus sp.,0.012151037,0,0.007769807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;Azospirillum lipoferum,Azospirillum lipoferum,0.001822656,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Azospirillum;Azospirillum sp.,Azospirillum sp.,0.034630457,0.068905036,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Desertibacter;Desertibacter xinjiangensis,Desertibacter xinjiangensis,0.02612473,0.043848659,0.031079226,0.047967382
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella aerolata,Skermanella aerolata,0.654333364,0.814332248,0.274533164,0.479673822
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella sp.,Skermanella sp.,0.255171785,0.225507392,0.176115615,0.317783907
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Azospirillaceae;Skermanella;Skermanella xinjiangensis,Skermanella xinjiangensis,0.032807801,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;Inquilinus limosus,Inquilinus limosus,0.003645311,0.025056377,0.010359742,0.041971459
Bacteria;Proteobacteria;Alphaproteobacteria;Azospirillales;Inquilinaceae;Inquilinus;Inquilinus sp.,Inquilinus sp.,0.005467967,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis sp.,Asticcacaulis sp.,0.013366141,0,0.069928259,0.017987768
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas aveniformis,Brevundimonas aveniformis,0.003645311,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas basaltis,Brevundimonas basaltis,0.007290622,0.018792283,0,0.053963305
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas intermedia,Brevundimonas intermedia,0.002430207,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas kwangchunensis,Brevundimonas kwangchunensis,0.004252863,0,0,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp.,Brevundimonas sp.,0.126370789,0.125281884,0.108777291,0.233840988
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas staleyi,Brevundimonas staleyi,0,0,0.088057807,0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas subvibrioides,Brevundimonas subvibrioides,0.059540083,0.031320471,0.090647743,0.125914378
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas variabilis,Brevundimonas variabilis,0.002430207,0,0,0
